ISBN	LCCN	LCCN Source	Classification	NLM	NLM Source	Date
9783540347460	QA76.9.A25 P443 2005	UPEI	QA			2026-04-10 11:44:17
9783540363224	QA76.9.D5 O655 2005	UPEI	QA			2026-04-10 11:44:17
9783540364115	QA76.9.A73 S28 2006	UPEI	QA			2026-04-10 11:44:17
9783540367994	QA76.9.D314 I338 2006	UPEI	QA			2026-04-10 11:44:17
9783540359081	QA267 .I23 2006	UPEI	QA			2026-04-10 11:44:17
9783540454878	QA76.9.D3 I138 2006	UPEI	QA			2026-04-10 11:44:17
9783540450313	QA76.9.C65 F676 2006	UPEI	QA			2026-04-10 11:44:17
9783540384120	TK5105.88815 .S86 2006	UPEI	TK			2026-04-10 11:44:17
9783540457688	QH324.2 .C6347 2006	UPEI	QH			2026-04-10 11:44:17
9783540391012	QA267.8 .I96 2006	UPEI	QA			2026-04-10 11:44:17
9783540366812	TK7895.E42 E96 2006	UPEI	TK			2026-04-10 11:44:17
9783540751625	QA76.76.D47 T73 2007	UPEI	QA			2026-04-10 11:44:17
9783540368632	QA76.9.A3 A73 2006	UPEI	QA			2026-04-10 11:44:17
9783540379522	TK7882.P3 A56 2006	UPEI	TK			2026-04-10 11:44:17
9783540340713	QA75.5 .I12 2006	UPEI	QA			2026-04-10 11:44:17
9783540343059	QA76.9.F67 I586 2006	UPEI	QA			2026-04-10 11:44:17
9783540374473	QH324.2 .P75 2006	UPEI	QH			2026-04-10 11:44:17
9783540359104	QA76.76.D47 E925 2006	UPEI	QA			2026-04-10 11:44:17
9783540360216	HV1569.5 .I57 2006	UPEI	HV			2026-04-10 11:44:17
9783540386155	QL751.65.S55 I58 2006	UPEI	QL			2026-04-10 11:44:17
9783540314295	QA76.9.A96 T97 2004	UPEI	QA			2026-04-10 11:44:17
9783540316176	QA76.58 .J757 2005	UPEI	QA			2026-04-10 11:44:17
9783540304968	TK7872.D48 E92 2005	UPEI	TK			2026-04-10 11:44:17
3540244778	QA76.9.C65 A85 2004	UPEI	QA			2026-04-10 11:44:17
9783540305798	QA76.76.V47 V53 2005	UPEI	QA			2026-04-10 11:44:17
9783540316589	QH324.2 .I825 2005	UPEI	QH			2026-04-10 11:44:17
9780387274744	QA184.2 .R66 2005	UPEI	QA			2026-04-10 11:44:17
9781846284878	QC173.6 .W66 2007	UPEI	QC			2026-04-10 11:44:17
9783540305606	TJ216 .E97 2003	UPEI	TJ			2026-04-10 11:44:17
9783540305507	QA267.3 .C63 2004	UPEI	QA			2026-04-10 11:44:17
9783540278610	QA76.62 .I56 2003	UPEI	QA			2026-04-10 11:44:17
9783540305446	ZA4080 .I578 2004	UPEI	ZA			2026-04-10 11:44:17
9783540314318	QA76.95 .M56 2005	UPEI	QA			2026-04-10 11:44:17
9783540305385	QA76.758 .C66 2004	UPEI	QA			2026-04-10 11:44:17
9783540316138	QA76.76.I58 S58 2005	UPEI	QA			2026-04-10 11:44:17
9783540316640	QA76.9.A73 S28 2005	UPEI	QA			2026-04-10 11:44:17
9783540316541	QA76.9.D3 D1559144 2005	UPEI	QA			2026-04-10 11:44:17
9783540316480	QA76.9.A73 A718 2005	UPEI	QA			2026-04-10 11:44:17
9783540305699	TK7895.S62 C377 2004	UPEI	TK			2026-04-10 11:44:17
9783540314875	QA76.76.D47 X62 2005	UPEI	QA			2026-04-10 11:44:17
9783540316794	QA9.3 .S3653 2005	UPEI	QA			2026-04-10 11:44:17
9783540305408	QA167 .I37 2003	UPEI	QA			2026-04-10 11:44:17
9783540316695	QA76.9.A25 F77 2005	UPEI	QA			2026-04-10 11:44:17
9783540305811	TK5105.88815 .S98 2004	UPEI	TK			2026-04-10 11:44:17
9783540301851	QA76.9.D343 I52 2004	UPEI	QA			2026-04-10 11:44:17
9783540316503	QA76.63 .L735 2005b	UPEI	QA			2026-04-10 11:44:17
9783540315513	QA76.5913 .J68 2005	UPEI	QA			2026-04-10 11:44:17
9783540259749	QH506 .C635 2004	UPEI	QH			2026-04-10 11:44:17
9783540313632	QA448.D38 I577 2004	UPEI	QA			2026-04-10 11:44:17
9783540305590	QA166 .I58 2004	UPEI	QA			2026-04-10 11:44:17
9783540314462	QH506 .T7323 2005	UPEI	QH			2026-04-10 11:44:17
9783540315391	QA76.73.S35 S35 2005	UPEI	QA			2026-04-10 11:44:17
9783540315827	QA76.9.D5 I33855 2005	UPEI	QA			2026-04-10 11:44:17
9783540304975	QA75.5 .I633 2004	UPEI	QA			2026-04-10 11:44:17
9783540258407	TK5105.525 .A615 2003b	UPEI	TK			2026-04-10 11:44:17
9783540316756	TK5105.88815 .S86 2005	UPEI	TK			2026-04-10 11:44:17
9783540312697	QA76.73.P98 L36 2006	UPEI	QA			2026-04-10 11:44:17
9783540315667	TA1637 .S29 2005	UPEI	TA			2026-04-10 11:44:17
9783540287377	QA76.618 .I58 2005	UPEI	QA			2026-04-10 11:44:17
9783540286387	TK7882.B56 S86 2003	UPEI	TK			2026-04-10 11:44:17
9783540316596	TK5105.5 .I97 2005	UPEI	TK			2026-04-10 11:44:17
9783540305613	T58.5 .I5663 2004	UPEI	T			2026-04-10 11:44:17
9783540316404	QA76.758 .P76 2005	UPEI	QA			2026-04-10 11:44:17
9783540287124	TK5105.525 .T44 2004	UPEI	TK			2026-04-10 11:44:17
9783540305552	QA76.9.D5 I56 2004	UPEI	QA			2026-04-10 11:44:17
9783540305491	Q334 .A97 2004	UPEI	Q			2026-04-10 11:44:17
9783540292975	QA402.5 .K67 2006	UPEI	QA			2026-04-10 11:44:17
9782287267857	QA76.9.M35 D43 2006	UPEI	QA			2026-04-10 11:44:17
9783540316718	TK7872 .D48 D36 2005	UPEI	TK			2026-04-10 11:44:17
9783540305866	QA76.9.T48 C49 2005	UPEI	QA			2026-04-10 11:44:17
9783540316619	QH506 .T732 2005	UPEI	QH			2026-04-10 11:44:17
9783540315629	QA76.9.A43 S88 2005	UPEI	QA			2026-04-10 11:44:17
9783540305767	QA76.9.A25 T473 2005	UPEI	QA			2026-04-10 11:44:17
9783540716051	QA76.623 .E94 2007	UPEI	QA			2026-04-10 11:44:17
9783540316558	TK5105.888 .I86 2003	UPEI	TK			2026-04-10 11:44:17
9783540315568	QA76.9.D5 I573 2005	UPEI	QA			2026-04-10 11:44:17
9783540301141	QA76.9.A25 I49 2004	UPEI	QA			2026-04-10 11:44:17
9783540287582	TK7882.P3 I566 2005	UPEI	TK			2026-04-10 11:44:17
9783540305514	QA76.9.A43 I74 2004	UPEI	QA			2026-04-10 11:44:17
9783540305415	QA76.575 .I34 2004	UPEI	QA			2026-04-10 11:44:17
9783540316206	HD30.2 .W6 2005	UPEI	HD			2026-04-10 11:44:17
9783540316145	QA76.76.C66 C655 2005	UPEI	QA			2026-04-10 11:44:17
9783540301929	QA76.9.D3 I58 2004	UPEI	QA			2026-04-10 11:44:17
9783540305828	TK5105.5 .I5715 2005	UPEI	TK			2026-04-10 11:44:17
9780817645502	QC611.92 .S265 2007	UPEI	QC			2026-04-10 11:44:17
9783540305729	TA1634 .I7 2004	UPEI	TA			2026-04-10 11:44:17
9783540305002	QA267 .C5242 2004	UPEI	QA			2026-04-10 11:44:17
9783540316459	QA76.9.A25 D563 2005	UPEI	QA			2026-04-10 11:44:17
9783540316824	QA267.3 .C63 2005	UPEI	QA			2026-04-10 11:44:17
9783540277781	QA248.5 .T735 2004	UPEI	QA			2026-04-10 11:44:17
9783540314479	QA76.5913 .J68 2005	UPEI	QA			2026-04-10 11:44:17
9783540305972	QA76.9.L63 I53 2004	UPEI	QA			2026-04-10 11:44:17
9783540287544	QA76.87 .I58 2005	UPEI	QA			2026-04-10 11:44:17
9783540316763	RC78.7.D53 I573 2005	UPEI	RC			2026-04-10 11:44:17
9783540259718	TK5105.83 .D543 2005	UPEI	TK			2026-04-10 11:44:17
9783540316510	QA76.9.E57 I585 2005	UPEI	QA			2026-04-10 11:44:17
9783540315421	TK5102.85 .A26 2005	UPEI	TK			2026-04-10 11:44:17
9780387357942	QA372 .C5117 2006	UPEI	QA			2026-04-10 11:44:17
9783540305569	QA76.9.A25 I5535 2004	UPEI	QA			2026-04-10 11:44:17
9783540316725	QP363.3 .I58 2005	UPEI	QP			2026-04-10 11:44:17
9783540305873	QA76.751 .I25 2005	UPEI	QA			2026-04-10 11:44:17
9783540316664	QA76.76.R44 A33 2005	UPEI	QA			2026-04-10 11:44:17
9783540314684	QA166 .G77 2005	UPEI	QA			2026-04-10 11:44:17
9783540305521	TJ210.3 .I633 2004	UPEI	TJ			2026-04-10 11:44:17
9783540315988	Q342 .C57 2005	UPEI	Q			2026-04-10 11:44:17
9783540305361	QA76.9.D5 I68 2004	UPEI	QA			2026-04-10 11:44:17
9783540479772	TA1634 .E97 2002	UPEI	TA			2026-04-10 11:44:17
9783540717836	QH324.2 .E93 2007	UPEI	QH			2026-04-10 11:44:17
9783540316152	TK5102.85 .E97 2005	UPEI	TK			2026-04-10 11:44:17
9783540314271	QA76.9.D3 J68 2006	UPEI	QA			2026-04-10 11:44:17
9783540305835	QA76.9.C65 I58 2004	UPEI	QA			2026-04-10 11:44:17
9783540286417	TK7895.P68 P33 2003	UPEI	TK			2026-04-10 11:44:17
9783540316527	Q334 .A97 2005	UPEI	Q			2026-04-10 11:44:17
9783540305774	QA76.751 .S62 2005	UPEI	QA			2026-04-10 11:44:17
9783540305675	QA76.5913 .J68 2005	UPEI	QA			2026-04-10 11:44:17
9783540316466	Q334 .P67 2005	UPEI	Q			2026-04-10 11:44:17
9783540315476	TK5105.88815 .E94 2005	UPEI	TK			2026-04-10 11:44:17
9783540305019	QA76.58 .P44 2004	UPEI	QA			2026-04-10 11:44:17
9783540305422	QA76.575 .I34 2004	UPEI	QA			2026-04-10 11:44:17
9783540305989	TK5105.59 .S385 2004	UPEI	TK			2026-04-10 11:44:17
9783540316213	TK7882.B56 I323 2006	UPEI	TK			2026-04-10 11:44:17
9783540301837	TK5105.525 .I68 2004	UPEI	TK			2026-04-10 11:44:17
9783540305736	TK5103.75 .Q68 2005	UPEI	TK			2026-04-10 11:44:17
9783540304746	QA76.88 .I566 2004	UPEI	QA			2026-04-10 11:44:17
9783540313519	QA76.9.D3 E924 2004	UPEI	QA			2026-04-10 11:44:17
9783540305576	QA76.7 .P32 2005	UPEI	QA			2026-04-10 11:44:17
9783540302001	QA76.9.L63 C656 2004	UPEI	QA			2026-04-10 11:44:17
9783540316770	QA76.9.D32 B755 2005	UPEI	QA			2026-04-10 11:44:17
9783540315780	Q325.5 .I574 2005	UPEI	Q			2026-04-10 11:44:17
9783540287490	QA76.76.C66 S3 2005	UPEI	QA			2026-04-10 11:44:17
9783540316671	T385 .S884 2005	UPEI	T			2026-04-10 11:44:17
9783540287391	QA76.9.C65 I93 2005	UPEI	QA			2026-04-10 11:44:17
9783540713166	QA76.6 .E976 2007	UPEI	QA			2026-04-10 11:44:17
9783540302254	TK5105.5 .I585 2004	UPEI	TK			2026-04-10 11:44:17
9783540315995	Q342 .C57 2005	UPEI	Q			2026-04-10 11:44:17
9783540315803	QA9.3 .S3652 2004	UPEI	QA			2026-04-10 11:44:17
9783540479796	TA1634 .E97 2002	UPEI	TA			2026-04-10 11:44:17
9783540314813	QA76.9.A25 I49 2005	UPEI	QA			2026-04-10 11:44:17
9783540461548	QA76.9.N38 T47 2002	UPEI	QA			2026-04-10 11:44:17
9783540287414	QA76.76.I58 M38 2005	UPEI	QA			2026-04-10 11:44:17
9783540316732	QP363.3 .I58 2005	UPEI	QP			2026-04-10 11:44:17
9783540305378	QA76.9.D343 C37 2004	UPEI	QA			2026-04-10 11:44:17
9783540301981	T58.5 .I566 2004	UPEI	T			2026-04-10 11:44:17
9783540301882	QA76.758 .U465 2004	UPEI	QA			2026-04-10 11:44:17
9783540316169	QA76.9.C65 F676 2005	UPEI	QA			2026-04-10 11:44:17
9780817644420	QA300 .K559 2005	UPEI	QA			2026-04-10 11:44:17
9783540305781	QA76.758 .A57 2004	UPEI	QA			2026-04-10 11:44:17
9783540316572	TK5105.525 .A615 2004	UPEI	TK			2026-04-10 11:44:17
9783540305026	QA75.5 .A85 2004	UPEI	QA			2026-04-10 11:44:17
9783540316787	TA1637 .C49 2005	UPEI	TA			2026-04-10 11:44:17
9783540316220	QA76.76.V47 V53 2006	UPEI	QA			2026-04-10 11:44:17
9783540314240	QA268 .A35 2006	UPEI	QA			2026-04-10 11:44:17
9783540305439	QA76.575 .I333 2004	UPEI	QA			2026-04-10 11:44:17
9783540305804	QA76.9.A25 I575 2005	UPEI	QA			2026-04-10 11:44:17
9783540305743	QA76.9.A25 C822 2005	UPEI	QA			2026-04-10 11:44:17
9783540316534	Q334 .M48 2005	UPEI	Q			2026-04-10 11:44:17
9783540305682	Q325.5 .W69 2004	UPEI	Q			2026-04-10 11:44:17
9783540314455	QA76.9.D3 I5847 2005	UPEI	QA			2026-04-10 11:44:17
9783540302117	QA76.9.N38 I37 2004	UPEI	QA			2026-04-10 11:44:17
9783540315858	QA76.9.A25 E973 2005	UPEI	QA			2026-04-10 11:44:17
9783540316121	QA76.58 .W67 2005	UPEI	QA			2026-04-10 11:44:17
9783540301370	QA76.9.A43 G44 2004	UPEI	QA			2026-04-10 11:44:17
9783540301806	QA268 .G876 2004	UPEI	QA			2026-04-10 11:44:17
9783540305705	QA76.9.D3 I557 2005	UPEI	QA			2026-04-10 11:44:17
9783540309604	TJ217.5 .F33 2004	UPEI	TJ			2026-04-10 11:44:17
9783540305644	QA76.9.A25 S22 2004	UPEI	QA			2026-04-10 11:44:17
9783540305545	QA76.9.O35 E33 2004	UPEI	QA			2026-04-10 11:44:17
9783540316800	HG1710 .F35 2005	UPEI	HG			2026-04-10 11:44:17
9783540314820	QA76.6 .U67 2004	UPEI	QA			2026-04-10 11:44:17
9783540305484	TK7882.B56 C45 2004	UPEI	TK			2026-04-10 11:44:17
9783540493327	QA76.9.A25 P79 2006	UPEI	QA			2026-04-10 11:44:17
9783540680659	QH324.2 .I825 2006	UPEI	QH			2026-04-10 11:44:17
9783540476627	QA76.9.D5 I33835 2006	UPEI	QA			2026-04-10 11:44:17
9783540462361	QH324.2 .T735 2006	UPEI	QH			2026-04-10 11:44:17
9783540462927	T58.5 .I566 2006	UPEI	T			2026-04-10 11:44:17
9783540462347	LB1028.3 .E955 2006	UPEI	LB			2026-04-10 11:44:17
9783540473329	QA76.9.C65 S42 2006	UPEI	QA			2026-04-10 11:44:17
9783540488910	QA76.76.D47 T74 2006	UPEI	QA			2026-04-10 11:44:17
9783540755302	QA76.9.T48 S68 2007	UPEI	QA			2026-04-10 11:44:17
9783540460565	Q325.5 .E85 2006	UPEI	Q			2026-04-10 11:44:17
9783540476962	QA76.76.D47 E773 2006	UPEI	QA			2026-04-10 11:44:17
9783540462453	QA164 .G46 2006	UPEI	QA			2026-04-10 11:44:17
9783540462682	QA76.612 .C7 2006	UPEI	QA			2026-04-10 11:44:17
9783540462439	HF5548.32 .A34 2005	UPEI	HF			2026-04-10 11:44:17
9783540693284	QA76.9.A25 C822 2007	UPEI	QA			2026-04-10 11:44:17
9783540494638	QA76.9.A25 I5538 2006	UPEI	QA			2026-04-10 11:44:17
9783540683803	QA76.9.D5 I56 2006	UPEI	QA			2026-04-10 11:44:17
9783540462545	QA76.758 .P42 2004	UPEI	QA			2026-04-10 11:44:17
9783540681403	QA76.9.D5 I32227 2006	UPEI	QA			2026-04-10 11:44:17
9783540497691	QA76.9.A25 I5535 2006	UPEI	QA			2026-04-10 11:44:17
9783540499336	TK6570.M6 I569 2006	UPEI	TK			2026-04-10 11:44:17
9783540692249	QA76 .T483 2006	UPEI	QA			2026-04-10 11:44:17
9783540494973	QA76.9.A25 I554 2006	UPEI	QA			2026-04-10 11:44:17
9783540691730	TK5102.85 .E97 2006	UPEI	TK			2026-04-10 11:44:17
9783540460480	QA76.9.D343 E97 2006	UPEI	QA			2026-04-10 11:44:17
9783540692720	QA76.751 .E9753 2006	UPEI	QA			2026-04-10 11:44:17
9783540478454	TA418.9.S62 E94 2006	UPEI	TA			2026-04-10 11:44:17
9783540684237	QA76.887 .I58 2006	UPEI	QA			2026-04-10 11:44:17
9783540691754	QA76.62 .I55 2005	UPEI	QA			2026-04-10 11:44:17
9783540490722	QA76.575 .T728 2006	UPEI	QA			2026-04-10 11:44:17
9783540687252	TK5105.5 .I585 2006	UPEI	TK			2026-04-10 11:44:17
9783540463856	T57.84 .H5 2006	UPEI	T			2026-04-10 11:44:17
9783540689638	QA76.9.A25 I5543 2006	UPEI	QA			2026-04-10 11:44:17
9783540680703	QA76.58 .I88 2006	UPEI	QA			2026-04-10 11:44:17
9783540466505	QA76.9.A43 A48 2006	UPEI	QA			2026-04-10 11:44:17
9783540460572	QA76.76.I58 M38 2006	UPEI	QA			2026-04-10 11:44:17
9783540499992	HD30.2 .P35 2006	UPEI	HD			2026-04-10 11:44:17
9783540486312	QA76.65 .I595 2006	UPEI	QA			2026-04-10 11:44:17
9783540488200	QA76.76.Q35 I56 2006	UPEI	QA			2026-04-10 11:44:17
9783540755265	QA76.76.I58 A73 2006	UPEI	QA			2026-04-10 11:44:17
9783540481072	TA168 .I58 2006	UPEI	TA			2026-04-10 11:44:17
9783540464938	Q174 .I5625 2006	UPEI	Q			2026-04-10 11:44:17
9783540465362	TK7801 .I5155 2006	UPEI	TK			2026-04-10 11:44:17
9783540488897	QA76.76.C672 A38 2005	UPEI	QA			2026-04-10 11:44:17
9783540683025	TA1634 .I267 2006	UPEI	TA			2026-04-10 11:44:17
9783540478232	TK5105.59 .I345 2006	UPEI	TK			2026-04-10 11:44:17
9783540687610	QA76.9.B22 I57 2007	UPEI	QA			2026-04-10 11:44:17
9783540497790	QA76.9.V5 I57 2006	UPEI	QA			2026-04-10 11:44:17
9783540496663	PL1278 .I68 2006	UPEI	PL			2026-04-10 11:44:17
9783540482895	QA76.9.D3 O86 2006	UPEI	QA			2026-04-10 11:44:17
9783540461678	QH506 .C57 2006	UPEI	QH			2026-04-10 11:44:17
9783540692348	QA76.615 .I57 2005	UPEI	QA			2026-04-10 11:44:17
9783540488248	TK5105.5 .W662 2006	UPEI	TK			2026-04-10 11:44:17
9783540467908	QA76.9.D3 I55844 2006a	UPEI	QA			2026-04-10 11:44:17
9783540482826	QA76.63 .L735 2006	UPEI	QA			2026-04-10 11:44:17
9783540497882	Q334 .A384 2006	UPEI	Q			2026-04-10 11:44:17
9783540496687	PL1074.5 .I47 2006	UPEI	PL			2026-04-10 11:44:17
9783540755555	QP363.3 .B82 2007	UPEI	QP			2026-04-10 11:44:17
9783540692683	Q325.5 .W69 2006	UPEI	Q			2026-04-10 11:44:17
9783540685098	LB1044.87 .I39 2006	UPEI	LB			2026-04-10 11:44:17
9783540463658	QA76.76.E95 E92 2006	UPEI	QA			2026-04-10 11:44:17
9783540465614	TK7895.E42 C454 2006	UPEI	TK			2026-04-10 11:44:17
9783540476528	T385 .D525 2006	UPEI	T			2026-04-10 11:44:17
9783540462330	TK5105.5 .A3955 2006	UPEI	TK			2026-04-10 11:44:17
9783540471288	ZA4235 .W43 2004	UPEI	ZA			2026-04-10 11:44:17
9783540689614	QA76.7 .I5775 2006	UPEI	QA			2026-04-10 11:44:17
9783540477020	TK5105.875.I57 I32 2006	UPEI	TK			2026-04-10 11:44:17
9783540690900	QA76.887 .W48 2006	UPEI	QA			2026-04-10 11:44:17
9783540687955	TA1634 .T69 2006	UPEI	TA			2026-04-10 11:44:17
9783540464822	QA76.87 .I58 2006	UPEI	QA			2026-04-10 11:44:17
9783540472278	QA76.9.D26 I567 2006	UPEI	QA			2026-04-10 11:44:17
9783540682042	QA76.758 .S6459 2005	UPEI	QA			2026-04-10 11:44:17
9783540462354	QA76.758 .G79 2005	UPEI	QA			2026-04-10 11:44:17
9783540692706	QA76.9.D3 I557 2007	UPEI	QA			2026-04-10 11:44:17
9783540486275	QA76.65 .I584 2006	UPEI	QA			2026-04-10 11:44:17
9783540464808	QA76.87 .I58 2006	UPEI	QA			2026-04-10 11:44:17
9783540488163	QA75.5 .I135 2006	UPEI	QA			2026-04-10 11:44:17
9783540755241	QA76.76.I58 E83 2006	UPEI	QA			2026-04-10 11:44:17
9783540482673	QA76.9.F38 W67 2006	UPEI	QA			2026-04-10 11:44:17
9783540499954	QA76.758 .C684 2006	UPEI	QA			2026-04-10 11:44:17
9783540477044	QA76.9.D3 A3448 2006	UPEI	QA			2026-04-10 11:44:17
9783540493655	TK5105.5 .A396 2006	UPEI	TK			2026-04-10 11:44:17
9783540472438	QA75.5 .I634 2006	UPEI	QA			2026-04-10 11:44:17
9783540462514	QA76.9.F38 F47 2006	UPEI	QA			2026-04-10 11:44:17
9783540462378	Z699.A1 A85 2006	UPEI	Z			2026-04-10 11:44:17
9783540465393	TK7801 .I58 2006	UPEI	TK			2026-04-10 11:44:17
9783540682981	TK8315 .I36 2006	UPEI	TK			2026-04-10 11:44:17
9783540482833	QA76.9.D3 O86 2006	UPEI	QA			2026-04-10 11:44:17
9783540498421	QA75.5 .R49 2006	UPEI	QA			2026-04-10 11:44:17
9783540681410	TK5105.875.I57 W56 2006	UPEI	TK			2026-04-10 11:44:17
9783540755494	QA76.9.D3 K35885 2006	UPEI	QA			2026-04-10 11:44:17
9783540483823	QA166 .I58 2006	UPEI	QA			2026-04-10 11:44:17
9783540485643	TK5105.5 .I5715 2006	UPEI	TK			2026-04-10 11:44:17
9783540488279	QA76.9.A25 I89 2006	UPEI	QA			2026-04-10 11:44:17
9783540755425	QA76.76.D47 S42 2007	UPEI	QA			2026-04-10 11:44:17
9783540482925	QA76.76.I58 A48 2005	UPEI	QA			2026-04-10 11:44:17
9783540463030	QA76.9.D3 I5815 2006	UPEI	QA			2026-04-10 11:44:17
9783540487692	QA76.575 .I333 2006	UPEI	QA			2026-04-10 11:44:17
9783540682561	QA76.76.M54 I33 2006	UPEI	QA			2026-04-10 11:44:17
9783540681434	QA76.76.I58 I5923 2005	UPEI	QA			2026-04-10 11:44:17
9783540482277	QA76.27 .I563 2006	UPEI	QA			2026-04-10 11:44:17
9783540476641	TA168 .I58 2006	UPEI	TA			2026-04-10 11:44:17
9783540462200	QA76.9.F67 F67 2006	UPEI	QA			2026-04-10 11:44:17
9783540490555	TK5105.88815 .I89 2006	UPEI	TK			2026-04-10 11:44:17
9783540465577	TK7882.P3 I198 2006	UPEI	TK			2026-04-10 11:44:17
9783540497035	QA76.9.F67 F524 2006	UPEI	QA			2026-04-10 11:44:17
9783540496960	QA76.9.A43 I74 2006	UPEI	QA			2026-04-10 11:44:17
9783540755517	QA76.9.A25 P443 2007	UPEI	QA			2026-04-10 11:44:17
9783540476559	TK5105.15 .I58 2006	UPEI	TK			2026-04-10 11:44:17
9783540463054	QA76.9.V5 I58 2006	UPEI	QA			2026-04-10 11:44:17
9783540689713	QH324.2 .V46 2006	UPEI	QH			2026-04-10 11:44:17
9783540689577	QA76.76.E95 P22 2006	UPEI	QA			2026-04-10 11:44:17
9783540468455	QA76.62 .C44 2005	UPEI	QA			2026-04-10 11:44:17
9783540462897	QA76.5915 .U276 2006	UPEI	QA			2026-04-10 11:44:17
9783540688006	QA76.9.A25 I55385 2006	UPEI	QA			2026-04-10 11:44:17
9783540687931	QA76.9.A25 P443 2006	UPEI	QA			2026-04-10 11:44:17
9783540690849	QA76.9.A25 C75 2006	UPEI	QA			2026-04-10 11:44:17
9783540755609	QA76.63 .L735 2007	UPEI	QA			2026-04-10 11:44:17
9783540498629	QA76.58 .I87 2006	UPEI	QA			2026-04-10 11:44:17
9783540692669	QA76.76.I58 I594 2005	UPEI	QA			2026-04-10 11:44:17
9783540462491	TK5103.2 .S837 2006	UPEI	TK			2026-04-10 11:44:17
9783540683735	TK5101.A1 S254 2006	UPEI	TK			2026-04-10 11:44:17
9783540476986	QA76.9.D343 E98 2005	UPEI	QA			2026-04-10 11:44:17
9783540499350	QA76.76.I59 T53 2006	UPEI	QA			2026-04-10 11:44:17
9783540499916	QA76.9.D5 O655 2006	UPEI	QA			2026-04-10 11:44:17
9783540462477	Q342 .E37 2006	UPEI	Q			2026-04-10 11:44:17
9783540477006	QA76.9.A25 I573 2006	UPEI	QA			2026-04-10 11:44:17
9783540463306	QA76.9.D3 J68 2006	UPEI	QA			2026-04-10 11:44:17
9783540463481	ZA4235 .W43 2005	UPEI	ZA			2026-04-10 11:44:17
9783540494676	G70.212 .W24 2006	UPEI	G			2026-04-10 11:44:17
9783540489290	QA76.9.F67 I78 2004	UPEI	QA			2026-04-10 11:44:17
9783540462583	RC78.7.D53 W68 2006	UPEI	RC			2026-04-10 11:44:17
9783540491149	QA76.9.A25 I32 2006	UPEI	QA			2026-04-10 11:44:17
9783540493778	ZA4080 .I578 2006	UPEI	ZA			2026-04-10 11:44:17
9783540695141	QA76.9.A43 W42 2006	UPEI	QA			2026-04-10 11:44:17
9783540488392	QH324.2 .T73 2006	UPEI	QH			2026-04-10 11:44:17
9783540462569	HG1710 .F35 2006	UPEI	HG			2026-04-10 11:44:17
9783540494768	QA76.9.A25 I555 2006	UPEI	QA			2026-04-10 11:44:17
9783540489382	QA76.7 .A65 2006	UPEI	QA			2026-04-10 11:44:17
9783540474623	QA76.9.F67 I5788 2006	UPEI	QA			2026-04-10 11:44:17
9783540493372	QA76.575 .I6435 2006	UPEI	QA			2026-04-10 11:44:17
9783540465447	TK7801 .I5155 2006	UPEI	TK			2026-04-10 11:44:17
9783540680406	QA76.88 .I566 2006	UPEI	QA			2026-04-10 11:44:17
9783540690870	TK7872.D48 A44 2006	UPEI	TK			2026-04-10 11:44:17
9783540490586	Q334 .M52 2006	UPEI	Q			2026-04-10 11:44:17
9783540689676	TK5105.525 .A615 2005	UPEI	TK			2026-04-10 11:44:17
9783540681489	QA76.9.D5 I3224 2006	UPEI	QA			2026-04-10 11:44:17
9783540757573	R858.A2 I58 2007	UPEI	R			2026-04-10 11:44:17
9783540768098	TK5105.5 .A396 2007	UPEI	TK			2026-04-10 11:44:17
9783540758730	QA274.75 .M57 2008	UPEI	QA			2026-04-10 11:44:17
9781852338619	TS156.8 .H34 2004	UPEI	TS			2026-04-10 11:44:17
9780387218427	RC280.B8 B6725 2001	UPEI	RC			2026-04-10 11:44:17
9781852338435	TJ213 .A36 2004	UPEI	TJ			2026-04-10 11:44:17
9780387217413	ND1143 .T34 2000	UPEI	ND			2026-04-10 11:44:17
9780387218113	G70.3 .S638 2003	UPEI	G			2026-04-10 11:44:17
9780387215402	QA613 .C45 2003	UPEI	QA			2026-04-10 11:44:17
9780387216607	QC35 .C377 2002	UPEI	QC			2026-04-10 11:44:17
9780387215266	QA320 .A85 2001	UPEI	QA			2026-04-10 11:44:17
9780387215730	QA278 .D385 2002	UPEI	QA			2026-04-10 11:44:17
9780387217666	QA1 .A647 2001	UPEI	QA			2026-04-10 11:44:17
9780387215129	GV877 .A434 2004	UPEI	GV			2026-04-10 11:44:17
9780387216645	QA276.6 .C447 2004	UPEI	QA			2026-04-10 11:44:17
9780387218182	QZ32.4 .D385 2004	UPEI	QZ			2026-04-10 11:44:17
9780387215839	TK5103.592.F52 .R363 2004	UPEI	TK			2026-04-10 11:44:17
9780387216881	QA76.9.C67 .R484 2002	UPEI	QA			2026-04-10 11:44:17
9780387217260	QP425 .S544 2002	UPEI	QP			2026-04-10 11:44:17
9781852338466	HG106 .C375 2003	UPEI	HG			2026-04-10 11:44:17
9780387220819	QA76.6 .S554 2003	UPEI	QA			2026-04-10 11:44:17
9780387216447	QA614.833 .B563 2003	UPEI	QA			2026-04-10 11:44:17
9780387218151	QA316 .F333 2003	UPEI	QA			2026-04-10 11:44:17
9780387218144	QA316 .F333 2003	UPEI	QA			2026-04-10 11:44:17
9780387215853	TA1800 .R363 2004	UPEI	TA			2026-04-10 11:44:17
